territorio,indicador,periodo_fecha,periodo_label,tipo_eleccion,anio,valor,fuente,orden
CALDAS,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,434054,Histórico 2006-2026,15
CALDAS,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,399742,Histórico 2006-2026,15
CALDAS,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,379917,Histórico 2006-2026,15
CALDAS,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,19825,Histórico 2006-2026,15
CALDAS,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,17866,Histórico 2006-2026,15
CALDAS,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,16446,Histórico 2006-2026,15
CAQUETA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,330453,Histórico 2006-2026,15
CAQUETA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,140908,Histórico 2006-2026,15
CAQUETA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,128685,Histórico 2006-2026,15
CAQUETA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,121820,Histórico 2006-2026,15
CAQUETA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,6865,Histórico 2006-2026,15
CAQUETA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,4353,Histórico 2006-2026,15
CAQUETA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,7870,Histórico 2006-2026,15
CASANARE,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,328998,Histórico 2006-2026,15
CASANARE,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,174550,Histórico 2006-2026,15
CASANARE,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,164090,Histórico 2006-2026,15
CASANARE,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,156661,Histórico 2006-2026,15
CASANARE,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,7429,Histórico 2006-2026,15
CASANARE,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,5393,Histórico 2006-2026,15
CASANARE,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,5067,Histórico 2006-2026,15
CAUCA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1078208,Histórico 2006-2026,15
CAUCA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,519779,Histórico 2006-2026,15
CAUCA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,479048,Histórico 2006-2026,15
CAUCA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,463059,Histórico 2006-2026,15
CAUCA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,15989,Histórico 2006-2026,15
CAUCA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,16567,Histórico 2006-2026,15
CAUCA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,24164,Histórico 2006-2026,15
CESAR,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,931353,Histórico 2006-2026,15
CESAR,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,502590,Histórico 2006-2026,15
CESAR,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,466434,Histórico 2006-2026,15
CESAR,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,453192,Histórico 2006-2026,15
CESAR,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,13242,Histórico 2006-2026,15
CESAR,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,22358,Histórico 2006-2026,15
CESAR,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,13798,Histórico 2006-2026,15
CHOCO,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,363743,Histórico 2006-2026,15
CHOCO,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,196829,Histórico 2006-2026,15
CHOCO,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,177637,Histórico 2006-2026,15
CHOCO,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,174280,Histórico 2006-2026,15
CHOCO,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,3357,Histórico 2006-2026,15
CHOCO,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,9875,Histórico 2006-2026,15
CHOCO,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,9317,Histórico 2006-2026,15
CONSULADOS,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1250846,Histórico 2006-2026,15
CONSULADOS,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,255088,Histórico 2006-2026,15
CONSULADOS,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,252248,Histórico 2006-2026,15
CONSULADOS,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,247599,Histórico 2006-2026,15
CONSULADOS,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,4649,Histórico 2006-2026,15
CONSULADOS,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,1631,Histórico 2006-2026,15
CONSULADOS,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,1209,Histórico 2006-2026,15
CORDOBA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1406985,Histórico 2006-2026,15
CORDOBA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,928733,Histórico 2006-2026,15
CORDOBA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,882358,Histórico 2006-2026,15
CORDOBA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,869610,Histórico 2006-2026,15
CORDOBA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,12748,Histórico 2006-2026,15
CORDOBA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,28443,Histórico 2006-2026,15
CORDOBA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,17932,Histórico 2006-2026,15
CUNDINAMARCA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,2288130,Histórico 2006-2026,15
CUNDINAMARCA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,1210058,Histórico 2006-2026,15
CUNDINAMARCA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,1147588,Histórico 2006-2026,15
CUNDINAMARCA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,1088402,Histórico 2006-2026,15
CUNDINAMARCA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,59186,Histórico 2006-2026,15
CUNDINAMARCA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,37701,Histórico 2006-2026,15
CUNDINAMARCA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,24769,Histórico 2006-2026,15
GUAINIA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,36929,Histórico 2006-2026,15
GUAINIA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,18204,Histórico 2006-2026,15
GUAINIA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,15728,Histórico 2006-2026,15
GUAINIA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,14928,Histórico 2006-2026,15
GUAINIA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,800,Histórico 2006-2026,15
GUAINIA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,384,Histórico 2006-2026,15
GUAINIA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,2092,Histórico 2006-2026,15
GUAVIARE,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,70147,Histórico 2006-2026,15
GUAVIARE,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,37227,Histórico 2006-2026,15
GUAVIARE,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,33465,Histórico 2006-2026,15
GUAVIARE,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,31407,Histórico 2006-2026,15
GUAVIARE,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,2058,Histórico 2006-2026,15
GUAVIARE,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,1489,Histórico 2006-2026,15
GUAVIARE,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,2273,Histórico 2006-2026,15
HUILA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,939740,Histórico 2006-2026,15
HUILA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,430011,Histórico 2006-2026,15
HUILA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,402060,Histórico 2006-2026,15
HUILA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,385657,Histórico 2006-2026,15
HUILA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,16403,Histórico 2006-2026,15
HUILA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,13906,Histórico 2006-2026,15
HUILA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,14045,Histórico 2006-2026,15
LA GUAJIRA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,708871,Histórico 2006-2026,15
LA GUAJIRA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,351164,Histórico 2006-2026,15
LA GUAJIRA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,321962,Histórico 2006-2026,15
LA GUAJIRA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,314657,Histórico 2006-2026,15
LA GUAJIRA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,7305,Histórico 2006-2026,15
LA GUAJIRA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,14105,Histórico 2006-2026,15
LA GUAJIRA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,15097,Histórico 2006-2026,15
MAGDALENA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1095749,Histórico 2006-2026,15
MAGDALENA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,615129,Histórico 2006-2026,15
MAGDALENA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,572736,Histórico 2006-2026,15
MAGDALENA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,560463,Histórico 2006-2026,15
MAGDALENA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,12273,Histórico 2006-2026,15
MAGDALENA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,24539,Histórico 2006-2026,15
MAGDALENA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,17854,Histórico 2006-2026,15
META,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,849587,Histórico 2006-2026,15
META,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,451871,Histórico 2006-2026,15
META,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,425966,Histórico 2006-2026,15
META,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,407733,Histórico 2006-2026,15
META,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,18233,Histórico 2006-2026,15
META,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,14963,Histórico 2006-2026,15
META,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,10942,Histórico 2006-2026,15
NARIÑO,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1233757,Histórico 2006-2026,15
NARIÑO,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,636993,Histórico 2006-2026,15
NARIÑO,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,599410,Histórico 2006-2026,15
NARIÑO,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,581227,Histórico 2006-2026,15
NARIÑO,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,18183,Histórico 2006-2026,15
NARIÑO,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,17821,Histórico 2006-2026,15
NARIÑO,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,19762,Histórico 2006-2026,15
NORTE DE SAN,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1382708,Histórico 2006-2026,15
NORTE DE SAN,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,730646,Histórico 2006-2026,15
NORTE DE SAN,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,692032,Histórico 2006-2026,15
NORTE DE SAN,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,675800,Histórico 2006-2026,15
NORTE DE SAN,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,16232,Histórico 2006-2026,15
NORTE DE SAN,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,23635,Histórico 2006-2026,15
NORTE DE SAN,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,14979,Histórico 2006-2026,15
PUTUMAYO,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,264820,Histórico 2006-2026,15
PUTUMAYO,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,114920,Histórico 2006-2026,15
PUTUMAYO,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,105340,Histórico 2006-2026,15
PUTUMAYO,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,99734,Histórico 2006-2026,15
PUTUMAYO,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,5606,Histórico 2006-2026,15
PUTUMAYO,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,2698,Histórico 2006-2026,15
PUTUMAYO,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,6882,Histórico 2006-2026,15
QUINDIO,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,504543,Histórico 2006-2026,15
QUINDIO,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,248761,Histórico 2006-2026,15
QUINDIO,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,232596,Histórico 2006-2026,15
QUINDIO,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,221836,Histórico 2006-2026,15
QUINDIO,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,10760,Histórico 2006-2026,15
QUINDIO,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,8559,Histórico 2006-2026,15
QUINDIO,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,7606,Histórico 2006-2026,15
RISARALDA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,874695,Histórico 2006-2026,15
RISARALDA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,423220,Histórico 2006-2026,15
RISARALDA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,394181,Histórico 2006-2026,15
RISARALDA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,376428,Histórico 2006-2026,15
RISARALDA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,17753,Histórico 2006-2026,15
RISARALDA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,14572,Histórico 2006-2026,15
RISARALDA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,14467,Histórico 2006-2026,15
SAN ANDRES,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,54067,Histórico 2006-2026,15
SAN ANDRES,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,24833,Histórico 2006-2026,15
SAN ANDRES,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,22433,Histórico 2006-2026,15
SAN ANDRES,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,20746,Histórico 2006-2026,15
SAN ANDRES,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,1687,Histórico 2006-2026,15
SAN ANDRES,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,558,Histórico 2006-2026,15
SAN ANDRES,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,1842,Histórico 2006-2026,15
SANTANDER,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1867345,Histórico 2006-2026,15
SANTANDER,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,971594,Histórico 2006-2026,15
SANTANDER,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,927139,Histórico 2006-2026,15
SANTANDER,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,892710,Histórico 2006-2026,15
SANTANDER,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,34429,Histórico 2006-2026,15
SANTANDER,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,24656,Histórico 2006-2026,15
SANTANDER,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,19799,Histórico 2006-2026,15
SUCRE,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,768586,Histórico 2006-2026,15
SUCRE,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,517111,Histórico 2006-2026,15
SUCRE,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,485849,Histórico 2006-2026,15
SUCRE,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,478824,Histórico 2006-2026,15
SUCRE,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,7025,Histórico 2006-2026,15
SUCRE,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,20866,Histórico 2006-2026,15
SUCRE,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,10396,Histórico 2006-2026,15
TOLIMA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,1177350,Histórico 2006-2026,15
TOLIMA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,562954,Histórico 2006-2026,15
TOLIMA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,526035,Histórico 2006-2026,15
TOLIMA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,506165,Histórico 2006-2026,15
TOLIMA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,19870,Histórico 2006-2026,15
TOLIMA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,18020,Histórico 2006-2026,15
TOLIMA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,18899,Histórico 2006-2026,15
VALLE,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,3800777,Histórico 2006-2026,15
VALLE,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,1811147,Histórico 2006-2026,15
VALLE,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,1731264,Histórico 2006-2026,15
VALLE,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,1682450,Histórico 2006-2026,15
VALLE,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,48814,Histórico 2006-2026,15
VALLE,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,44027,Histórico 2006-2026,15
VALLE,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,35856,Histórico 2006-2026,15
VAUPES,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,26162,Histórico 2006-2026,15
VAUPES,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,12823,Histórico 2006-2026,15
VAUPES,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,10804,Histórico 2006-2026,15
VAUPES,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,10269,Histórico 2006-2026,15
VAUPES,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,535,Histórico 2006-2026,15
VAUPES,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,195,Histórico 2006-2026,15
VAUPES,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,1824,Histórico 2006-2026,15
VICHADA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,58204,Histórico 2006-2026,15
VICHADA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,28679,Histórico 2006-2026,15
VICHADA,Votos válidos,2026-03-01,CONGRESO 2026,Congreso,2026,24270,Histórico 2006-2026,15
VICHADA,Votos por candidatos,2026-03-01,CONGRESO 2026,Congreso,2026,23417,Histórico 2006-2026,15
VICHADA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,853,Histórico 2006-2026,15
VICHADA,Votos nulos,2026-03-01,CONGRESO 2026,Congreso,2026,826,Histórico 2006-2026,15
VICHADA,Votos no marcados,2026-03-01,CONGRESO 2026,Congreso,2026,3583,Histórico 2006-2026,15
COLOMBIA,Potencial,2006-03-01,CONGRESO 2006,Congreso,2006,26593271,Histórico 2006-2026,1
COLOMBIA,Potencial,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,26731700,Histórico 2006-2026,2
COLOMBIA,Potencial,2010-03-01,CONGRESO 2010,Congreso,2010,29861699,Histórico 2006-2026,3
COLOMBIA,Potencial,2010-05-01,PRESIDENCIA 2010 - 1,Presidencia 1V,2010,29983279,Histórico 2006-2026,4
COLOMBIA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,29983279,Histórico 2006-2026,5
COLOMBIA,Potencial,2014-03-01,CONGRESO 2014,Congreso,2014,32803324,Histórico 2006-2026,6
COLOMBIA,Potencial,2014-05-01,PRESIDENCIA 2014 - 1,Presidencia 1V,2014,32975158,Histórico 2006-2026,7
COLOMBIA,Potencial,2014-06-01,PRESIDENCIA 2014 - 2,Presidencia 2V,2014,32975158,Histórico 2006-2026,8
COLOMBIA,Potencial,2018-03-01,CONGRESO 2018,Congreso,2018,36019656,Histórico 2006-2026,9
COLOMBIA,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,36219940,Histórico 2006-2026,10
COLOMBIA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,36219940,Histórico 2006-2026,11
COLOMBIA,Potencial,2022-03-01,CONGRESO 2022,Congreso,2022,38819874,Histórico 2006-2026,12
COLOMBIA,Potencial,2022-05-01,PRESIDENCIA 2022 - 1,Presidencia 1V,2022,39002239,Histórico 2006-2026,13
COLOMBIA,Potencial,2022-06-01,PRESIDENCIA 2022 - 2,Presidencia 2V,2022,39002239,Histórico 2006-2026,14
COLOMBIA,Potencial,2026-03-01,CONGRESO 2026,Congreso,2026,41287084,Histórico 2006-2026,15
COLOMBIA,Sufragantes,2006-03-01,CONGRESO 2006,Congreso,2006,10674938,Histórico 2006-2026,1
COLOMBIA,Sufragantes,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,12041737,Histórico 2006-2026,2
COLOMBIA,Sufragantes,2010-03-01,CONGRESO 2010,Congreso,2010,12434126,Histórico 2006-2026,3
COLOMBIA,Sufragantes,2010-05-01,PRESIDENCIA 2010 - 1,Presidencia 1V,2010,14781020,Histórico 2006-2026,4
COLOMBIA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,13296924,Histórico 2006-2026,5
COLOMBIA,Sufragantes,2014-03-01,CONGRESO 2014,Congreso,2014,14101498,Histórico 2006-2026,6
COLOMBIA,Sufragantes,2014-05-01,PRESIDENCIA 2014 - 1,Presidencia 1V,2014,13222354,Histórico 2006-2026,7
COLOMBIA,Sufragantes,2014-06-01,PRESIDENCIA 2014 - 2,Presidencia 2V,2014,15818214,Histórico 2006-2026,8
COLOMBIA,Sufragantes,2018-03-01,CONGRESO 2018,Congreso,2018,17027763,Histórico 2006-2026,9
COLOMBIA,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,19643695,Histórico 2006-2026,10
COLOMBIA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,19536404,Histórico 2006-2026,11
COLOMBIA,Sufragantes,2022-03-01,CONGRESO 2022,Congreso,2022,17562691,Histórico 2006-2026,12
COLOMBIA,Sufragantes,2022-05-01,PRESIDENCIA 2022 - 1,Presidencia 1V,2022,21442300,Histórico 2006-2026,13
COLOMBIA,Sufragantes,2022-06-01,PRESIDENCIA 2022 - 2,Presidencia 2V,2022,22689034,Histórico 2006-2026,14
COLOMBIA,Sufragantes,2026-03-01,CONGRESO 2026,Congreso,2026,20752402,Histórico 2006-2026,15
COLOMBIA,Voto en blanco,2006-03-01,CONGRESO 2006,Congreso,2006,260589,Histórico 2006-2026,1
COLOMBIA,Voto en blanco,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,226297,Histórico 2006-2026,2
COLOMBIA,Voto en blanco,2010-03-01,CONGRESO 2010,Congreso,2010,265902,Histórico 2006-2026,3
COLOMBIA,Voto en blanco,2010-05-01,PRESIDENCIA 2010 - 1,Presidencia 1V,2010,223977,Histórico 2006-2026,4
COLOMBIA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,444274,Histórico 2006-2026,5
COLOMBIA,Voto en blanco,2014-03-01,CONGRESO 2014,Congreso,2014,840141,Histórico 2006-2026,6
COLOMBIA,Voto en blanco,2014-05-01,PRESIDENCIA 2014 - 1,Presidencia 1V,2014,770538,Histórico 2006-2026,7
COLOMBIA,Voto en blanco,2014-06-01,PRESIDENCIA 2014 - 2,Presidencia 2V,2014,618759,Histórico 2006-2026,8
COLOMBIA,Voto en blanco,2018-03-01,CONGRESO 2018,Congreso,2018,815498,Histórico 2006-2026,9
COLOMBIA,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,338581,Histórico 2006-2026,10
COLOMBIA,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,807924,Histórico 2006-2026,11
COLOMBIA,Voto en blanco,2022-03-01,CONGRESO 2022,Congreso,2022,1113484,Histórico 2006-2026,12
COLOMBIA,Voto en blanco,2022-05-01,PRESIDENCIA 2022 - 1,Presidencia 1V,2022,365777,Histórico 2006-2026,13
COLOMBIA,Voto en blanco,2022-06-01,PRESIDENCIA 2022 - 2,Presidencia 2V,2022,500069,Histórico 2006-2026,14
COLOMBIA,Voto en blanco,2026-03-01,CONGRESO 2026,Congreso,2026,716567,Histórico 2006-2026,15
COLOMBIA,Votos no marcados,2006-03-01,CONGRESO 2006,Congreso,2006,354101,Histórico 2006-2026,1
COLOMBIA,Votos no marcados,2006-05-01,PRESIDENCIA 2006,Presidencia 1V,2006,44995,Histórico 2006-2026,2
COLOMBIA,Votos no marcados,2010-03-01,CONGRESO 2010,Congreso,2010,709176,Histórico 2006-2026,3
COLOMBIA,Votos no marcados,2010-05-01,PRESIDENCIA 2010 - 1,Presidencia 1V,2010,37553,Histórico 2006-2026,4
COLOMBIA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,37729,Histórico 2006-2026,5
COLOMBIA,Votos no marcados,2014-03-01,CONGRESO 2014,Congreso,2014,483416,Histórico 2006-2026,6
COLOMBIA,Votos no marcados,2014-05-01,PRESIDENCIA 2014 - 1,Presidencia 1V,2014,40069,Histórico 2006-2026,7
COLOMBIA,Votos no marcados,2014-06-01,PRESIDENCIA 2014 - 2,Presidencia 2V,2014,41653,Histórico 2006-2026,8
COLOMBIA,Votos no marcados,2018-03-01,CONGRESO 2018,Congreso,2018,546063,Histórico 2006-2026,9
COLOMBIA,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,47675,Histórico 2006-2026,10
